,lon,lat,month,observation
406038,138.5,42.5,7,20.475
406044,144.5,42.5,7,15.895
406045,145.5,42.5,7,14.755001
406046,146.5,42.5,7,14.618001
406047,147.5,42.5,7,14.580001
406048,148.5,42.5,7,14.623001
406049,149.5,42.5,7,14.863001
406050,150.5,42.5,7,15.098001
406051,151.5,42.5,7,15.5130005
406052,152.5,42.5,7,15.790001
406053,153.5,42.5,7,16.155
406054,154.5,42.5,7,16.165
406055,155.5,42.5,7,16.183
406056,156.5,42.5,7,16.105001
406057,157.5,42.5,7,15.85
406058,158.5,42.5,7,15.735001
406059,159.5,42.5,7,15.455001
406060,160.5,42.5,7,15.198001
406061,161.5,42.5,7,14.898001
406062,162.5,42.5,7,14.413001
406063,163.5,42.5,7,14.0130005
406064,164.5,42.5,7,13.675
406065,165.5,42.5,7,13.405001
406066,166.5,42.5,7,13.228001
406067,167.5,42.5,7,13.135
406068,168.5,42.5,7,13.073001
406069,169.5,42.5,7,13.178
406070,170.5,42.5,7,13.183001
406071,171.5,42.5,7,13.318001
406072,172.5,42.5,7,13.295001
406073,173.5,42.5,7,13.323001
406074,174.5,42.5,7,13.425
406075,175.5,42.5,7,13.373001
406076,176.5,42.5,7,13.478001
406077,177.5,42.5,7,13.568001
406078,178.5,42.5,7,13.655001
406079,179.5,42.5,7,13.8
406080,-179.5,41.5,7,15.425001
406081,-178.5,41.5,7,15.613001
406082,-177.5,41.5,7,15.793001
406083,-176.5,41.5,7,15.845001
406084,-175.5,41.5,7,15.843
406085,-174.5,41.5,7,15.7300005
406086,-173.5,41.5,7,15.690001
406087,-172.5,41.5,7,15.620001
406088,-171.5,41.5,7,15.735001
406089,-170.5,41.5,7,15.988001
406090,-169.5,41.5,7,16.323
406091,-168.5,41.5,7,16.643002
406092,-167.5,41.5,7,16.84
406093,-166.5,41.5,7,16.79
406094,-165.5,41.5,7,16.673
406095,-164.5,41.5,7,16.34
406096,-163.5,41.5,7,16.093
406097,-162.5,41.5,7,16.09
406098,-161.5,41.5,7,16.193
406099,-160.5,41.5,7,16.435001
406100,-159.5,41.5,7,16.773
406101,-158.5,41.5,7,16.993
406102,-157.5,41.5,7,17.08
406103,-156.5,41.5,7,16.973001
406104,-155.5,41.5,7,16.86
406105,-154.5,41.5,7,16.735
406106,-153.5,41.5,7,16.758001
406107,-152.5,41.5,7,16.828001
406108,-151.5,41.5,7,16.998001
406109,-150.5,41.5,7,17.19
406110,-149.5,41.5,7,17.42
406111,-148.5,41.5,7,17.498001
406112,-147.5,41.5,7,17.588001
406113,-146.5,41.5,7,17.678001
406114,-145.5,41.5,7,17.69
406115,-144.5,41.5,7,17.735
406116,-143.5,41.5,7,17.783
406117,-142.5,41.5,7,17.900002
406118,-141.5,41.5,7,18.098001
406119,-140.5,41.5,7,18.363
406120,-139.5,41.5,7,18.538
406121,-138.5,41.5,7,18.658
406122,-137.5,41.5,7,18.660002
406123,-136.5,41.5,7,18.535002
406124,-135.5,41.5,7,18.393002
406125,-134.5,41.5,7,18.195002
406126,-133.5,41.5,7,17.945002
406127,-132.5,41.5,7,17.763
406128,-131.5,41.5,7,17.523
406129,-130.5,41.5,7,17.225
406130,-129.5,41.5,7,16.803001
406131,-128.5,41.5,7,16.28
406132,-127.5,41.5,7,15.518001
406133,-126.5,41.5,7,14.463
406134,-125.5,41.5,7,13.223001
406135,-124.5,41.5,7,12.253
406190,-69.5,41.5,7,17.378
406191,-68.5,41.5,7,16.715
406192,-67.5,41.5,7,16.528
406193,-66.5,41.5,7,17.048
406194,-65.5,41.5,7,18.093
406195,-64.5,41.5,7,19.428001
406196,-63.5,41.5,7,20.498001
406197,-62.5,41.5,7,21.278002
406198,-61.5,41.5,7,21.783
406199,-60.5,41.5,7,21.985
406200,-59.5,41.5,7,21.915
406201,-58.5,41.5,7,21.933
406202,-57.5,41.5,7,22.265001
406203,-56.5,41.5,7,22.225
406204,-55.5,41.5,7,22.178001
406205,-54.5,41.5,7,22.060001
406206,-53.5,41.5,7,21.7
406207,-52.5,41.5,7,21.153002
406208,-51.5,41.5,7,20.650002
406209,-50.5,41.5,7,20.393002
406210,-49.5,41.5,7,20.35
406211,-48.5,41.5,7,20.708
406212,-47.5,41.5,7,21.445002
406213,-46.5,41.5,7,21.973001
406214,-45.5,41.5,7,22.398
406215,-44.5,41.5,7,22.428001
406216,-43.5,41.5,7,22.605001
406217,-42.5,41.5,7,22.753
406218,-41.5,41.5,7,22.703001
406219,-40.5,41.5,7,22.623001
406220,-39.5,41.5,7,22.718
406221,-38.5,41.5,7,22.805
406222,-37.5,41.5,7,22.78
406223,-36.5,41.5,7,22.655
406224,-35.5,41.5,7,22.478
406225,-34.5,41.5,7,22.135
406226,-33.5,41.5,7,21.86
406227,-32.5,41.5,7,21.638
406228,-31.5,41.5,7,21.368002
406229,-30.5,41.5,7,21.083
406230,-29.5,41.5,7,20.820002
406231,-28.5,41.5,7,20.483002
406232,-27.5,41.5,7,20.250002
406233,-26.5,41.5,7,20.070002
406234,-25.5,41.5,7,20.03
406235,-24.5,41.5,7,19.973001
406236,-23.5,41.5,7,20.023
406237,-22.5,41.5,7,20.04
406238,-21.5,41.5,7,19.948002
406239,-20.5,41.5,7,19.915
406240,-19.5,41.5,7,19.825
406241,-18.5,41.5,7,19.935001
406242,-17.5,41.5,7,19.935001
406243,-16.5,41.5,7,19.933
406244,-15.5,41.5,7,19.808
406245,-14.5,41.5,7,19.62
406246,-13.5,41.5,7,19.368
406247,-12.5,41.5,7,19.125
406248,-11.5,41.5,7,18.963001
406249,-10.5,41.5,7,18.783
406250,-9.5,41.5,7,18.678001
406264,4.5,41.5,7,22.255001
406265,5.5,41.5,7,22.080002
406266,6.5,41.5,7,22.113
406267,7.5,41.5,7,22.275002
406268,8.5,41.5,7,22.395
406271,11.5,41.5,7,23.673
406278,18.5,41.5,7,23.725
406298,38.5,41.5,7,24.02
406299,39.5,41.5,7,24.288002
406300,40.5,41.5,7,24.433
406390,130.5,41.5,7,20.208
406391,131.5,41.5,7,19.403002
406392,132.5,41.5,7,19.393002
406393,133.5,41.5,7,19.443
406394,134.5,41.5,7,19.79
406395,135.5,41.5,7,20.160002
406396,136.5,41.5,7,20.470001
406397,137.5,41.5,7,20.838001
406398,138.5,41.5,7,21.008001
406401,141.5,41.5,7,18.713001
406402,142.5,41.5,7,17.998001
406403,143.5,41.5,7,17.138
406404,144.5,41.5,7,16.895
406405,145.5,41.5,7,16.843
406406,146.5,41.5,7,16.92
406407,147.5,41.5,7,16.975
406408,148.5,41.5,7,16.960001
406409,149.5,41.5,7,17.19
406410,150.5,41.5,7,17.558
406411,151.5,41.5,7,17.948
406412,152.5,41.5,7,18.105001
406413,153.5,41.5,7,18.055
406414,154.5,41.5,7,17.800001
406415,155.5,41.5,7,17.445002
406416,156.5,41.5,7,17.048
406417,157.5,41.5,7,16.890001
406418,158.5,41.5,7,16.648
406419,159.5,41.5,7,16.353
406420,160.5,41.5,7,16.055
406421,161.5,41.5,7,15.733001
406422,162.5,41.5,7,15.3550005
406423,163.5,41.5,7,15.010001
406424,164.5,41.5,7,14.8550005
406425,165.5,41.5,7,14.790001
406426,166.5,41.5,7,14.863001
406427,167.5,41.5,7,14.830001
406428,168.5,41.5,7,14.838
406429,169.5,41.5,7,14.920001
406430,170.5,41.5,7,14.920001
406431,171.5,41.5,7,14.990001
406432,172.5,41.5,7,14.913001
406433,173.5,41.5,7,14.940001
406434,174.5,41.5,7,14.993001
406435,175.5,41.5,7,14.93
406436,176.5,41.5,7,14.993001
406437,177.5,41.5,7,15.053
406438,178.5,41.5,7,15.203001
406439,179.5,41.5,7,15.283001
406440,-179.5,40.5,7,16.810001
406441,-178.5,40.5,7,17.068
406442,-177.5,40.5,7,17.293001
406443,-176.5,40.5,7,17.503
406444,-175.5,40.5,7,17.535002
406445,-174.5,40.5,7,17.498001
406446,-173.5,40.5,7,17.538
406447,-172.5,40.5,7,17.483002
406448,-171.5,40.5,7,17.435001
406449,-170.5,40.5,7,17.595001
406450,-169.5,40.5,7,17.79
406451,-168.5,40.5,7,17.873001
406452,-167.5,40.5,7,17.915
406453,-166.5,40.5,7,17.900002
406454,-165.5,40.5,7,17.843
406455,-164.5,40.5,7,17.693
406456,-163.5,40.5,7,17.633001
406457,-162.5,40.5,7,17.628
406458,-161.5,40.5,7,17.745
406459,-160.5,40.5,7,17.915
406460,-159.5,40.5,7,18.033
406461,-158.5,40.5,7,18.093
406462,-157.5,40.5,7,18.175001
406463,-156.5,40.5,7,18.083
406464,-155.5,40.5,7,17.960001
406465,-154.5,40.5,7,17.913
406466,-153.5,40.5,7,17.863
406467,-152.5,40.5,7,17.945002
406468,-151.5,40.5,7,18.078001
406469,-150.5,40.5,7,18.28
406470,-149.5,40.5,7,18.485
406471,-148.5,40.5,7,18.593
406472,-147.5,40.5,7,18.618
406473,-146.5,40.5,7,18.638
406474,-145.5,40.5,7,18.608002
406475,-144.5,40.5,7,18.598001
406476,-143.5,40.5,7,18.593
406477,-142.5,40.5,7,18.753
406478,-141.5,40.5,7,18.918001
406479,-140.5,40.5,7,19.158
406480,-139.5,40.5,7,19.365002
406481,-138.5,40.5,7,19.323002
406482,-137.5,40.5,7,19.210001
406483,-136.5,40.5,7,19.013
406484,-135.5,40.5,7,18.810001
406485,-134.5,40.5,7,18.658
406486,-133.5,40.5,7,18.458
406487,-132.5,40.5,7,18.195002
406488,-131.5,40.5,7,17.908
406489,-130.5,40.5,7,17.508001
406490,-129.5,40.5,7,17.083
406491,-128.5,40.5,7,16.513
406492,-127.5,40.5,7,15.713
406493,-126.5,40.5,7,14.633
406494,-125.5,40.5,7,13.328001
406495,-124.5,40.5,7,12.305
406548,-71.5,40.5,7,20.623001
406549,-70.5,40.5,7,20.083
406550,-69.5,40.5,7,19.615002
406551,-68.5,40.5,7,19.428001
406552,-67.5,40.5,7,19.693
406553,-66.5,40.5,7,20.533
406554,-65.5,40.5,7,21.698002
406555,-64.5,40.5,7,22.888
406556,-63.5,40.5,7,23.803001
406557,-62.5,40.5,7,24.230001
406558,-61.5,40.5,7,24.393002
406559,-60.5,40.5,7,24.51
406560,-59.5,40.5,7,24.218
406561,-58.5,40.5,7,24.095001
406562,-57.5,40.5,7,24.133001
406563,-56.5,40.5,7,24.045002
406564,-55.5,40.5,7,23.888
406565,-54.5,40.5,7,23.863
406566,-53.5,40.5,7,23.683
406567,-52.5,40.5,7,23.460001
406568,-51.5,40.5,7,23.340002
406569,-50.5,40.5,7,23.170002
406570,-49.5,40.5,7,22.93
406571,-48.5,40.5,7,22.79
406572,-47.5,40.5,7,23.003
406573,-46.5,40.5,7,23.158
406574,-45.5,40.5,7,23.253
406575,-44.5,40.5,7,23.305
406576,-43.5,40.5,7,23.238
406577,-42.5,40.5,7,23.265001
406578,-41.5,40.5,7,23.203001
406579,-40.5,40.5,7,23.29
406580,-39.5,40.5,7,23.400002
406581,-38.5,40.5,7,23.433
406582,-37.5,40.5,7,23.463001
406583,-36.5,40.5,7,23.215
406584,-35.5,40.5,7,22.993002
406585,-34.5,40.5,7,22.718
406586,-33.5,40.5,7,22.443
406587,-32.5,40.5,7,22.29
406588,-31.5,40.5,7,22.025002
406589,-30.5,40.5,7,21.763
406590,-29.5,40.5,7,21.320002
406591,-28.5,40.5,7,20.935001
406592,-27.5,40.5,7,20.648
406593,-26.5,40.5,7,20.433
406594,-25.5,40.5,7,20.388
406595,-24.5,40.5,7,20.433
406596,-23.5,40.5,7,20.555
406597,-22.5,40.5,7,20.560001
406598,-21.5,40.5,7,20.468
406599,-20.5,40.5,7,20.338001
406600,-19.5,40.5,7,20.258001
406601,-18.5,40.5,7,20.218
406602,-17.5,40.5,7,20.253
406603,-16.5,40.5,7,20.2
406604,-15.5,40.5,7,20.015001
406605,-14.5,40.5,7,19.893002
406606,-13.5,40.5,7,19.75
406607,-12.5,40.5,7,19.548
406608,-11.5,40.5,7,19.28
406609,-10.5,40.5,7,19.113
406610,-9.5,40.5,7,19.048
406623,3.5,40.5,7,24.028002
406624,4.5,40.5,7,23.633001
406625,5.5,40.5,7,23.310001
406626,6.5,40.5,7,23.055
406627,7.5,40.5,7,22.910002
406631,11.5,40.5,7,23.978
406632,12.5,40.5,7,24.148
406633,13.5,40.5,7,24.278002
406750,130.5,40.5,7,21.138
406751,131.5,40.5,7,21.275002
406752,132.5,40.5,7,21.42
406753,133.5,40.5,7,21.408
406754,134.5,40.5,7,21.418001
406755,135.5,40.5,7,21.573002
406756,136.5,40.5,7,21.635
406757,137.5,40.5,7,21.628
406758,138.5,40.5,7,21.625002
406762,142.5,40.5,7,18.185001
406763,143.5,40.5,7,18.015001
406764,144.5,40.5,7,18.115002
406765,145.5,40.5,7,18.453001
406766,146.5,40.5,7,18.588001
406767,147.5,40.5,7,18.768002
406768,148.5,40.5,7,19.088001
406769,149.5,40.5,7,19.488
406770,150.5,40.5,7,19.825
406771,151.5,40.5,7,19.883001
406772,152.5,40.5,7,19.668001
406773,153.5,40.5,7,19.455002
406774,154.5,40.5,7,19.083
406775,155.5,40.5,7,18.643002
406776,156.5,40.5,7,18.285002
406777,157.5,40.5,7,17.913
406778,158.5,40.5,7,17.693
406779,159.5,40.5,7,17.415
406780,160.5,40.5,7,17.173
406781,161.5,40.5,7,16.910002
406782,162.5,40.5,7,16.575
406783,163.5,40.5,7,16.363
406784,164.5,40.5,7,16.363
406785,165.5,40.5,7,16.453001
406786,166.5,40.5,7,16.515001
406787,167.5,40.5,7,16.54
406788,168.5,40.5,7,16.550001
406789,169.5,40.5,7,16.523
406790,170.5,40.5,7,16.418001
406791,171.5,40.5,7,16.508001
406792,172.5,40.5,7,16.495
406793,173.5,40.5,7,16.53
406794,174.5,40.5,7,16.595001
406795,175.5,40.5,7,16.548
406796,176.5,40.5,7,16.438002
406797,177.5,40.5,7,16.438002
406798,178.5,40.5,7,16.523
406799,179.5,40.5,7,16.675001
406800,-179.5,39.5,7,18.02
406801,-178.5,39.5,7,18.18
406802,-177.5,39.5,7,18.383001
406803,-176.5,39.5,7,18.660002
406804,-175.5,39.5,7,18.885
406805,-174.5,39.5,7,19.088001
406806,-173.5,39.5,7,19.183
406807,-172.5,39.5,7,19.105001
406808,-171.5,39.5,7,19.025002
406809,-170.5,39.5,7,18.938002
406810,-169.5,39.5,7,19.003
406811,-168.5,39.5,7,19.03
406812,-167.5,39.5,7,19.058
406813,-166.5,39.5,7,19.075
406814,-165.5,39.5,7,19.113
406815,-164.5,39.5,7,19.1
406816,-163.5,39.5,7,19.158
406817,-162.5,39.5,7,19.165
406818,-161.5,39.5,7,19.173
406819,-160.5,39.5,7,19.18
406820,-159.5,39.5,7,19.265001
406821,-158.5,39.5,7,19.193
406822,-157.5,39.5,7,19.115002
406823,-156.5,39.5,7,19.055
406824,-155.5,39.5,7,18.980001
406825,-154.5,39.5,7,18.873001
406826,-153.5,39.5,7,18.923
406827,-152.5,39.5,7,19.073
406828,-151.5,39.5,7,19.168001
406829,-150.5,39.5,7,19.298
406830,-149.5,39.5,7,19.365002
406831,-148.5,39.5,7,19.425001
406832,-147.5,39.5,7,19.518002
406833,-146.5,39.5,7,19.538
406834,-145.5,39.5,7,19.465
406835,-144.5,39.5,7,19.428001
406836,-143.5,39.5,7,19.425001
406837,-142.5,39.5,7,19.468
406838,-141.5,39.5,7,19.6
406839,-140.5,39.5,7,19.810001
406840,-139.5,39.5,7,19.895
406841,-138.5,39.5,7,19.925001
406842,-137.5,39.5,7,19.783
406843,-136.5,39.5,7,19.59
406844,-135.5,39.5,7,19.400002
406845,-134.5,39.5,7,19.150002
406846,-133.5,39.5,7,18.93
406847,-132.5,39.5,7,18.630001
406848,-131.5,39.5,7,18.278002
406849,-130.5,39.5,7,17.948
406850,-129.5,39.5,7,17.535002
406851,-128.5,39.5,7,16.983002
406852,-127.5,39.5,7,16.275002
406853,-126.5,39.5,7,15.295001
406854,-125.5,39.5,7,14.023001
406855,-124.5,39.5,7,13.005001
406906,-73.5,39.5,7,22.34
406907,-72.5,39.5,7,22.568
406908,-71.5,39.5,7,22.703001
406909,-70.5,39.5,7,22.77
406910,-69.5,39.5,7,22.805
406911,-68.5,39.5,7,23.073002
406912,-67.5,39.5,7,23.515001
406913,-66.5,39.5,7,24.078001
406914,-65.5,39.5,7,24.778002
406915,-64.5,39.5,7,25.365002
406916,-63.5,39.5,7,25.958002
406917,-62.5,39.5,7,26.343
406918,-61.5,39.5,7,26.43
406919,-60.5,39.5,7,26.165
406920,-59.5,39.5,7,25.905
406921,-58.5,39.5,7,25.54
406922,-57.5,39.5,7,25.215002
406923,-56.5,39.5,7,25.175001
406924,-55.5,39.5,7,25.053001
406925,-54.5,39.5,7,24.818
406926,-53.5,39.5,7,24.648
406927,-52.5,39.5,7,24.633001
406928,-51.5,39.5,7,24.645
406929,-50.5,39.5,7,24.625002
406930,-49.5,39.5,7,24.390001
406931,-48.5,39.5,7,24.143002
406932,-47.5,39.5,7,23.983002
406933,-46.5,39.5,7,23.95
406934,-45.5,39.5,7,24.023
406935,-44.5,39.5,7,23.953001
406936,-43.5,39.5,7,23.918001
406937,-42.5,39.5,7,23.863
406938,-41.5,39.5,7,23.895
406939,-40.5,39.5,7,23.938002
406940,-39.5,39.5,7,23.855001
406941,-38.5,39.5,7,23.810001
406942,-37.5,39.5,7,23.765001
406943,-36.5,39.5,7,23.583
406944,-35.5,39.5,7,23.335001
406945,-34.5,39.5,7,23.160002
406946,-33.5,39.5,7,22.955002
406947,-32.5,39.5,7,22.740002
406948,-31.5,39.5,7,22.468
406949,-30.5,39.5,7,22.058
406950,-29.5,39.5,7,21.595001
406951,-28.5,39.5,7,21.19
406952,-27.5,39.5,7,20.925001
406953,-26.5,39.5,7,20.773
406954,-25.5,39.5,7,20.650002
406955,-24.5,39.5,7,20.763
406956,-23.5,39.5,7,20.865002
406957,-22.5,39.5,7,20.805
406958,-21.5,39.5,7,20.730001
406959,-20.5,39.5,7,20.715
406960,-19.5,39.5,7,20.663
406961,-18.5,39.5,7,20.608002
406962,-17.5,39.5,7,20.583
406963,-16.5,39.5,7,20.395
406964,-15.5,39.5,7,20.253
406965,-14.5,39.5,7,20.085001
406966,-13.5,39.5,7,19.908
406967,-12.5,39.5,7,19.76
406968,-11.5,39.5,7,19.543001
406969,-10.5,39.5,7,19.273
406970,-9.5,39.5,7,19.113
406981,1.5,39.5,7,25.580002
406982,2.5,39.5,7,25.323002
406983,3.5,39.5,7,24.945002
406984,4.5,39.5,7,24.613
406985,5.5,39.5,7,24.275002
406986,6.5,39.5,7,23.945002
406987,7.5,39.5,7,23.595001
406991,11.5,39.5,7,24.293001
406992,12.5,39.5,7,24.453001
406993,13.5,39.5,7,24.578001
406994,14.5,39.5,7,24.595001
406995,15.5,39.5,7,24.553001
406998,18.5,39.5,7,24.51
406999,19.5,39.5,7,24.483002
407004,24.5,39.5,7,23.903002
407005,25.5,39.5,7,23.838001
407099,119.5,39.5,7,22.228
407100,120.5,39.5,7,22.000002
407103,123.5,39.5,7,21.143002
407108,128.5,39.5,7,21.148
407109,129.5,39.5,7,21.525002
407110,130.5,39.5,7,22.103
407111,131.5,39.5,7,22.633001
407112,132.5,39.5,7,23.125002
407113,133.5,39.5,7,23.323002
407114,134.5,39.5,7,23.208
407115,135.5,39.5,7,22.975
407116,136.5,39.5,7,22.683
407117,137.5,39.5,7,22.225
407118,138.5,39.5,7,21.778002
407122,142.5,39.5,7,18.803001
407123,143.5,39.5,7,18.87
407124,144.5,39.5,7,19.243
407125,145.5,39.5,7,19.708
407126,146.5,39.5,7,19.895
407127,147.5,39.5,7,20.105001
407128,148.5,39.5,7,20.365002
407129,149.5,39.5,7,20.723001
407130,150.5,39.5,7,20.878
407131,151.5,39.5,7,20.750002
407132,152.5,39.5,7,20.400002
407133,153.5,39.5,7,20.033
407134,154.5,39.5,7,19.695002
407135,155.5,39.5,7,19.300001
407136,156.5,39.5,7,18.998001
407137,157.5,39.5,7,18.658
407138,158.5,39.5,7,18.365002
407139,159.5,39.5,7,18.288
407140,160.5,39.5,7,18.263
407141,161.5,39.5,7,18.243
407142,162.5,39.5,7,18.123001
407143,163.5,39.5,7,18.005001
407144,164.5,39.5,7,17.938002
407145,165.5,39.5,7,17.878
407146,166.5,39.5,7,17.720001
407147,167.5,39.5,7,17.633001
407148,168.5,39.5,7,17.59
407149,169.5,39.5,7,17.638
407150,170.5,39.5,7,17.833
407151,171.5,39.5,7,18.005001
407152,172.5,39.5,7,18.103
407153,173.5,39.5,7,18.055
407154,174.5,39.5,7,18.015001
407155,175.5,39.5,7,17.900002
407156,176.5,39.5,7,17.753
407157,177.5,39.5,7,17.715
407158,178.5,39.5,7,17.83
407159,179.5,39.5,7,17.845001
407160,-179.5,38.5,7,19.273
407161,-178.5,38.5,7,19.343
407162,-177.5,38.5,7,19.545
407163,-176.5,38.5,7,19.763
407164,-175.5,38.5,7,19.923
407165,-174.5,38.5,7,20.108002
407166,-173.5,38.5,7,20.19
407167,-172.5,38.5,7,20.160002
407168,-171.5,38.5,7,20.108002
407169,-170.5,38.5,7,20.080002
407170,-169.5,38.5,7,20.093
407171,-168.5,38.5,7,20.005001
407172,-167.5,38.5,7,20.073002
407173,-166.5,38.5,7,20.118
407174,-165.5,38.5,7,20.2
407175,-164.5,38.5,7,20.243
407176,-163.5,38.5,7,20.35
407177,-162.5,38.5,7,20.323002
407178,-161.5,38.5,7,20.288
407179,-160.5,38.5,7,20.288
407180,-159.5,38.5,7,20.220001
407181,-158.5,38.5,7,20.2
407182,-157.5,38.5,7,20.1
407183,-156.5,38.5,7,20.080002
407184,-155.5,38.5,7,20.03
407185,-154.5,38.5,7,20.005001
407186,-153.5,38.5,7,19.978
407187,-152.5,38.5,7,20.070002
407188,-151.5,38.5,7,20.18
407189,-150.5,38.5,7,20.300001
407190,-149.5,38.5,7,20.348001
407191,-148.5,38.5,7,20.343
407192,-147.5,38.5,7,20.388
407193,-146.5,38.5,7,20.355001
407194,-145.5,38.5,7,20.328001
407195,-144.5,38.5,7,20.265001
407196,-143.5,38.5,7,20.175001
407197,-142.5,38.5,7,20.160002
407198,-141.5,38.5,7,20.210001
407199,-140.5,38.5,7,20.323002
407200,-139.5,38.5,7,20.375002
407201,-138.5,38.5,7,20.418001
407202,-137.5,38.5,7,20.300001
407203,-136.5,38.5,7,20.045
407204,-135.5,38.5,7,19.748001
407205,-134.5,38.5,7,19.478
407206,-133.5,38.5,7,19.225
407207,-132.5,38.5,7,18.883001
407208,-131.5,38.5,7,18.61
407209,-130.5,38.5,7,18.305
407210,-129.5,38.5,7,17.958
407211,-128.5,38.5,7,17.553001
407212,-127.5,38.5,7,16.903
407213,-126.5,38.5,7,16.025002
407214,-125.5,38.5,7,14.953001
407215,-124.5,38.5,7,13.975
407265,-74.5,38.5,7,23.213001
407266,-73.5,38.5,7,23.588001
407267,-72.5,38.5,7,24.088001
407268,-71.5,38.5,7,24.693
407269,-70.5,38.5,7,25.315
407270,-69.5,38.5,7,25.773
407271,-68.5,38.5,7,26.063002
407272,-67.5,38.5,7,26.35
407273,-66.5,38.5,7,26.613
407274,-65.5,38.5,7,26.710001
407275,-64.5,38.5,7,26.910002
407276,-63.5,38.5,7,27.138
407277,-62.5,38.5,7,27.28
407278,-61.5,38.5,7,27.390001
407279,-60.5,38.5,7,27.015001
407280,-59.5,38.5,7,26.493002
407281,-58.5,38.5,7,25.978
407282,-57.5,38.5,7,25.723001
407283,-56.5,38.5,7,25.720001
407284,-55.5,38.5,7,25.563002
407285,-54.5,38.5,7,25.485
407286,-53.5,38.5,7,25.310001
407287,-52.5,38.5,7,25.253
407288,-51.5,38.5,7,25.235
407289,-50.5,38.5,7,25.055
407290,-49.5,38.5,7,24.938002
407291,-48.5,38.5,7,24.758001
407292,-47.5,38.5,7,24.598001
407293,-46.5,38.5,7,24.558
407294,-45.5,38.5,7,24.54
407295,-44.5,38.5,7,24.533
407296,-43.5,38.5,7,24.575
407297,-42.5,38.5,7,24.550001
407298,-41.5,38.5,7,24.490002
407299,-40.5,38.5,7,24.485
407300,-39.5,38.5,7,24.408
407301,-38.5,38.5,7,24.388
407302,-37.5,38.5,7,24.218
407303,-36.5,38.5,7,24.008001
407304,-35.5,38.5,7,23.728
407305,-34.5,38.5,7,23.503
407306,-33.5,38.5,7,23.28
407307,-32.5,38.5,7,22.95
407308,-31.5,38.5,7,22.580002
407309,-30.5,38.5,7,22.185001
407310,-29.5,38.5,7,21.845001
407311,-28.5,38.5,7,21.53
407312,-27.5,38.5,7,21.313002
407313,-26.5,38.5,7,21.113
407314,-25.5,38.5,7,21.048
407315,-24.5,38.5,7,21.058
407316,-23.5,38.5,7,21.058
407317,-22.5,38.5,7,21.003
407318,-21.5,38.5,7,20.93
407319,-20.5,38.5,7,20.953001
407320,-19.5,38.5,7,21.03
407321,-18.5,38.5,7,21.03
407322,-17.5,38.5,7,20.925001
407323,-16.5,38.5,7,20.718
407324,-15.5,38.5,7,20.498001
407325,-14.5,38.5,7,20.29
407326,-13.5,38.5,7,20.088001
407327,-12.5,38.5,7,19.903002
407328,-11.5,38.5,7,19.618
407329,-10.5,38.5,7,19.320002
407330,-9.5,38.5,7,19.098001
407341,1.5,38.5,7,25.418001
407342,2.5,38.5,7,25.205002
407343,3.5,38.5,7,24.958002
407344,4.5,38.5,7,24.730001
407345,5.5,38.5,7,24.488
407346,6.5,38.5,7,24.225
407347,7.5,38.5,7,23.963001
407348,8.5,38.5,7,23.738
407349,9.5,38.5,7,23.753
407350,10.5,38.5,7,24.065
407351,11.5,38.5,7,24.225
407352,12.5,38.5,7,24.443
407358,18.5,38.5,7,24.965002
407359,19.5,38.5,7,24.980001
407360,20.5,38.5,7,24.895
407365,25.5,38.5,7,23.838001
407366,26.5,38.5,7,23.62
407459,119.5,38.5,7,22.193
407460,120.5,38.5,7,21.895
407461,121.5,38.5,7,21.653002
407462,122.5,38.5,7,21.410002
407463,123.5,38.5,7,21.183
407469,129.5,38.5,7,21.903002
407470,130.5,38.5,7,22.560001
407471,131.5,38.5,7,23.310001
407472,132.5,38.5,7,23.925001
407473,133.5,38.5,7,24.178001
407474,134.5,38.5,7,24.130001
407475,135.5,38.5,7,23.775002
407476,136.5,38.5,7,23.298
407477,137.5,38.5,7,22.6
407482,142.5,38.5,7,19.87
407483,143.5,38.5,7,20.223001
407484,144.5,38.5,7,20.710001
407485,145.5,38.5,7,21.065
407486,146.5,38.5,7,21.345001
407487,147.5,38.5,7,21.505001
407488,148.5,38.5,7,21.633001
407489,149.5,38.5,7,21.673
407490,150.5,38.5,7,21.560001
407491,151.5,38.5,7,21.325
407492,152.5,38.5,7,20.973001
407493,153.5,38.5,7,20.523
407494,154.5,38.5,7,20.013
407495,155.5,38.5,7,19.758001
407496,156.5,38.5,7,19.493
407497,157.5,38.5,7,19.17
407498,158.5,38.5,7,19.093
407499,159.5,38.5,7,19.148
407500,160.5,38.5,7,19.145
407501,161.5,38.5,7,19.220001
407502,162.5,38.5,7,19.085001
407503,163.5,38.5,7,18.918001
407504,164.5,38.5,7,18.7
407505,165.5,38.5,7,18.548
407506,166.5,38.5,7,18.363
407507,167.5,38.5,7,18.185001
407508,168.5,38.5,7,18.305
407509,169.5,38.5,7,18.59
407510,170.5,38.5,7,18.993
407511,171.5,38.5,7,19.178001
407512,172.5,38.5,7,19.305
407513,173.5,38.5,7,19.295
407514,174.5,38.5,7,19.300001
407515,175.5,38.5,7,19.19
407516,176.5,38.5,7,19.218
407517,177.5,38.5,7,19.098001
407518,178.5,38.5,7,19.128
407519,179.5,38.5,7,19.193
407520,-179.5,37.5,7,20.445002
407521,-178.5,37.5,7,20.578001
407522,-177.5,37.5,7,20.638
407523,-176.5,37.5,7,20.655
407524,-175.5,37.5,7,20.765001
